1984.1396648044692, 3.01204819277109
1985.0893854748604, 4.819277108433653
1986.486033519553, 10.240963855421569
1988.832402234637, 15.662650602409485
1990.2849162011173, 17.469879518072275
1991.513966480447, 24.69879518072287
1993.0782122905027, 24.69879518072287
1994.195530726257, 24.69879518072287
1994.8659217877096, 35.542168674698814
1996.0391061452515, 44.57831325301197
1997.04469273743, 53.61445783132524
1997.9385474860335, 59.036144578313156
1999, 68.07228915662643
1999.7821229050278, 80.72289156626505
2000.8435754189943, 95.18072289156623
2001.513966480447, 107.83132530120486
2002.0167597765362, 115.06024096385534
2002.9664804469273, 122.28915662650604
2003.804469273743, 109.63855421686742
2004.4189944134077, 93.37349397590367
2004.977653631285, 87.95180722891553
2005.703910614525, 93.37349397590367
2005.9832402234636, 106.02409638554218
2006.486033519553, 109.63855421686742
2007.2681564245809, 115.06024096385534
2007.9944134078212, 116.86746987951801
2008.5530726256984, 125.90361445783128
2008.9441340782123, 140.36144578313247
2009.2793296089385, 151.2048192771084
2009.6145251396647, 165.6626506024097
2009.6703910614524, 185.54216867469881
2009.6703910614524, 212.65060240963862
2009.9497206703911, 228.91566265060237
2010.2849162011173, 243.37349397590367
2010.6201117318435, 265.06024096385534
2010.731843575419, 303.0120481927711
2010.8435754189943, 342.7710843373494
2010.9553072625697, 377.1084337349398
2011.0670391061453, 406.0240963855422
2011.4581005586592, 425.9036144578313
2011.5698324022346, 454.81927710843377
2011.8491620111731, 480.1204819277109
2011.9050279329608, 514.4578313253012
2012.3519553072626, 534.3373493975904
2012.5754189944134, 557.8313253012049
2012.6871508379888, 592.1686746987953
2012.7988826815642, 613.855421686747
2013.022346368715, 648.1927710843374
2013.413407821229, 671.6867469879518
2013.5251396648046, 698.7951807228916
2013.9162011173185, 722.289156626506
2013.804469273743, 747.5903614457832
2014.195530726257, 771.0843373493976
2014.5865921787708, 794.5783132530121
2014.5865921787708, 816.265060240964
2014.9217877094973, 841.566265060241
2014.977653631285, 872.289156626506
2015.2011173184358, 886.7469879518073
2015.536312849162, 904.8192771084338
2015.703910614525, 931.9277108433736
2016.0391061452515, 955.421686746988
2016.0391061452515, 969.8795180722892
